,name,percent,category,produce,supply,img_url,580
468,어셈블리지#5,6.6%,수입 맥주 와일드 에일,BRASSERIE DUNHAM,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/121.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5%E1%84%82%E1%85%A2%E1%84%89%E1%85%A7%E1%84%82%E1%85%A5%E1%86%AF_%E1%84%8B%E1%85%A5%E1%84%89%E1%85%A6%E1%86%B7%E1%84%87%E1%85%B3%E1%86%AF%E1%84%85%E1%85%B5%E1%84%8C%E1%85%B55.png,559.0
469,애프리콧 미어츠,4.5%,수입 맥주 프루티드 람빅,FUNK FACTORY GEUZERIA,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/120.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5%E1%84%82%E1%85%A2%E1%84%89%E1%85%A7%E1%84%82%E1%85%A5%E1%86%AF_%E1%84%8B%E1%85%A2%E1%84%91%E1%85%B3%E1%84%85%E1%85%B5%E1%84%8F%E1%85%A9%E1%86%BA_%E1%84%86%E1%85%B5%E1%84%8B%E1%85%A5%E1%84%8E%E1%85%B3.png,559.0
470,애프리콧,8.5%,수입 맥주 와일드 에일,CASCADE BREWING,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/119.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5_%E1%84%8B%E1%85%A2%E1%84%91%E1%85%B3%E1%84%85%E1%85%B5%E1%84%8F%E1%85%A9%E1%86%BA.png,559.0
471,애프리시티 메이플 플럼 사워,7.3%,수입 맥주 사워,FOUR WINDS BREWING CO.,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/118.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5%E1%84%82%E1%85%A2%E1%84%89%E1%85%A7%E1%84%82%E1%85%A5%E1%86%AF_%E1%84%8B%E1%85%A2%E1%84%91%E1%85%B3%E1%84%85%E1%85%B5%E1%84%89%E1%85%B5%E1%84%90%E1%85%B5-%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF-%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A5%E1%86%B7-%E1%84%89%E1%85%A1%E1%84%8B%E1%85%AF.png,559.0
472,아이브스 블렌드 식스,7.0%,수입 맥주 와일드 에일,UPRIGHT BREWING COMPANY,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/117.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5%E1%84%82%E1%85%A2%E1%84%89%E1%85%A7%E1%84%82%E1%85%A5%E1%86%AF_%E1%84%8B%E1%85%A1%E1%84%8B%E1%85%B5%E1%84%87%E1%85%B3%E1%84%89%E1%85%B3-%E1%84%87%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A6%E1%86%AB%E1%84%83%E1%85%B3-%E1%84%89%E1%85%B5%E1%86%A8%E1%84%89%E1%85%B3.png,559.0
473,아이 해브 폴갓 마이 네임,8.0%,수입 맥주 더블 IPA,CLOUDWATER BREW CO,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/116.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5%E1%84%82%E1%85%A2%E1%84%89%E1%85%A7%E1%84%82%E1%85%A5%E1%86%AF_%E1%84%8B%E1%85%A1%E1%84%8B%E1%85%B5-%E1%84%92%E1%85%A2%E1%84%87%E1%85%B3-%E1%84%91%E1%85%A9%E1%86%AF%E1%84%80%E1%85%A1%E1%86%BA-%E1%84%86%E1%85%A1%E1%84%8B%E1%85%B5-%E1%84%82%E1%85%A6%E1%84%8B%E1%85%B5%E1%86%B7.png,559.0
474,아워 퍼스트 테이크 타임,6.6%,수입 맥주 세종,GARDEN PATH FERMENTATION,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/115.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5%E1%84%82%E1%85%A2%E1%84%89%E1%85%A7%E1%84%82%E1%85%A5%E1%86%AF_%E1%84%8B%E1%85%A1%E1%84%8B%E1%85%AF-%E1%84%91%E1%85%A5%E1%84%89%E1%85%B3%E1%84%90%E1%85%B3-%E1%84%90%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8F%E1%85%B3-%E1%84%90%E1%85%A1%E1%84%8B%E1%85%B5%E1%86%B7.png,559.0
475,시트라+모자익,8.5%,수입 맥주 더블 IPA,OTHER HALF BREWING COMPANY INC,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/114.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5%E1%84%82%E1%85%A2%E1%84%89%E1%85%A7%E1%84%82%E1%85%A5%E1%86%AF_%E1%84%89%E1%85%B5%E1%84%90%E1%85%B3%E1%84%85%E1%85%A1%E1%84%86%E1%85%A9%E1%84%8C%E1%85%A1%E1%84%8B%E1%85%B5%E1%86%A8.png,559.0
476,스페이스 드림,6.0%,수입 맥주 IPA,OTHER HALF BREWING COMPANY INC,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/113.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5%E1%84%82%E1%85%A2%E1%84%89%E1%85%A7%E1%84%82%E1%85%A5%E1%86%AF_%E1%84%89%E1%85%B3%E1%84%91%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%89%E1%85%B3_%E1%84%83%E1%85%B3%E1%84%85%E1%85%B5%E1%86%B7.png,559.0
477,스페셜 허브스,5.7%,수입 맥주 세종,UPRIGHT BREWING COMPANY,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/111.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5_%E1%84%89%E1%85%B3%E1%84%91%E1%85%A6%E1%84%89%E1%85%A7%E1%86%AF-%E1%84%92%E1%85%A5%E1%84%87%E1%85%B3%E1%84%89%E1%85%B3.png,559.0
478,스트라타 + 모자익,8.5%,수입 맥주 더블 IPA,OTHER HALF BREWING COMPANY INC,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/110.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5_%E1%84%89%E1%85%B3%E1%84%90%E1%85%B3%E1%84%85%E1%85%A1%E1%84%90%E1%85%A1%E1%84%86%E1%85%A9%E1%84%8C%E1%85%A1%E1%84%8B%E1%85%B5%E1%86%A8.png,559.0
479,스택스 온 스택스,8.5%,수입 맥주 더블 IPA,OTHER HALF BREWING COMPANY INC,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/109.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5_%E1%84%89%E1%85%B3%E1%84%90%E1%85%A2%E1%86%A8-%E1%84%8B%E1%85%A9%E1%86%AB-%E1%84%89%E1%85%B3%E1%84%90%E1%85%A2%E1%86%A8%E1%84%89%E1%85%B3.png,559.0
480,스몰 심코 에브리팅,6.5%,수입 맥주 IPA,OTHER HALF BREWING COMPANY INC,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/108.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5_%E1%84%89%E1%85%B3%E1%84%86%E1%85%A9%E1%86%AF_%E1%84%89%E1%85%B5%E1%86%B7%E1%84%8F%E1%85%A9_%E1%84%8B%E1%85%A6%E1%84%87%E1%85%B3%E1%84%85%E1%85%B5%E1%84%90%E1%85%B5%E1%86%BC.png,559.0
481,스몰 스트라타 에브리팅,6.5%,수입 맥주 IPA,OTHER HALF BREWING COMPANY INC,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/107.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5_%E1%84%89%E1%85%B3%E1%84%86%E1%85%A9%E1%86%AF-%E1%84%89%E1%85%B3%E1%84%90%E1%85%B3%E1%84%85%E1%85%A1%E1%84%90%E1%85%A1-%E1%84%8B%E1%85%A6%E1%84%87%E1%85%B3%E1%84%85%E1%85%B5%E1%84%90%E1%85%B5%E1%86%BC.png,559.0
482,스몰 그린 에브리팅,4.8%,수입 맥주 세션 IPA,OTHER HALF BREWING COMPANY INC,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/106.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5_%E1%84%89%E1%85%B3%E1%84%86%E1%85%A9%E1%86%AF_%E1%84%80%E1%85%B3%E1%84%85%E1%85%B5%E1%86%AB_%E1%84%8B%E1%85%A6%E1%84%87%E1%85%B3%E1%84%85%E1%85%B5%E1%84%90%E1%85%B5%E1%86%BC.png,559.0
483,셀비노 리슬링,8.0%,수입 맥주 기타,FUNK FACTORY GEUZERIA,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/105.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5_%E1%84%89%E1%85%A6%E1%86%AF%E1%84%87%E1%85%B5%E1%84%82%E1%85%A9-%E1%84%85%E1%85%B5%E1%84%89%E1%85%B3%E1%86%AF%E1%84%85%E1%85%B5%E1%86%BC.png,559.0
484,세종 올리타,5.5%,수입 맥주 세종,FUNK FACTORY GEUZERIA,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/104.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5_%E1%84%89%E1%85%A6%E1%84%8C%E1%85%A9%E1%86%BC-%E1%84%8B%E1%85%A9%E1%86%AF%E1%84%85%E1%85%B5%E1%84%90%E1%85%A1.png,559.0
485,세종 드 피나클 리저브,6.5%,수입 맥주 세종,BRASSERIE DUNHAM,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/102.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5_%E1%84%89%E1%85%A6%E1%84%8C%E1%85%A9%E1%86%BC_%E1%84%83%E1%85%B3_%E1%84%91%E1%85%B5%E1%84%82%E1%85%A1%E1%84%8F%E1%85%B3%E1%86%AF_%E1%84%85%E1%85%B5%E1%84%8C%E1%85%A5%E1%84%87%E1%85%B3.png,559.0
486,세네 데스 푸스,9.7%,수입 맥주 와일드 에일,CASCADE BREWING,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/101.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5_%E1%84%89%E1%85%A6%E1%84%82%E1%85%A6_%E1%84%83%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%91%E1%85%AE%E1%84%89%E1%85%B3.png,559.0
487,상두쉔,8.3%,수입 맥주 와일드 에일,CASCADE BREWING,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/100.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5_%E1%84%89%E1%85%A1%E1%86%BC%E1%84%83%E1%85%AE%E1%84%89%E1%85%B0%E1%86%AB.png,559.0
488,상 루지,7.8%,수입 맥주 와일드 에일,CASCADE BREWING,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/99.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5_%E1%84%89%E1%85%A1%E1%86%BC_%E1%84%85%E1%85%AE%E1%84%8C%E1%85%B5.png,559.0
489,상 로얄,9.2%,수입 맥주 와일드 에일,CASCADE BREWING,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/98.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5_%E1%84%89%E1%85%A1%E1%86%BC_%E1%84%85%E1%85%A9%E1%84%8B%E1%85%A3%E1%86%AF.png,559.0
490,상 느와,10.1%,수입 맥주 와일드 에일,CASCADE BREWING,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/97.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5_%E1%84%89%E1%85%A1%E1%86%BC_%E1%84%82%E1%85%B3%E1%84%8B%E1%85%AA.png,559.0
491,비티스 노블,9.1%,수입 맥주 와일드 에일,CASCADE BREWING,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/96.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5_%E1%84%87%E1%85%B5%E1%84%90%E1%85%B5%E1%84%89%E1%85%B3-%E1%84%82%E1%85%A9%E1%84%87%E1%85%B3%E1%86%AF.png,559.0
492,비티 비니 비치 넘버 7,5.4%,수입 맥주 세종,BRASSERIE DUNHAM,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/94.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5_%E1%84%87%E1%85%B5%E1%84%90%E1%85%B5_%E1%84%87%E1%85%B5%E1%84%82%E1%85%B5_%E1%84%87%E1%85%B5%E1%84%8E%E1%85%B5_%E1%84%82%E1%85%A5%E1%86%B7%E1%84%87%E1%85%A5_7.png,559.0
493,비에르 드 푸더,4.5%,수입 맥주 그리셋,BRASSERIE DUNHAM,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/91.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5_%E1%84%87%E1%85%B5%E1%84%8B%E1%85%A6%E1%84%85%E1%85%B3_%E1%84%83%E1%85%B3_%E1%84%91%E1%85%AE%E1%84%83%E1%85%A5.png,559.0
494,블랙베리 미어츠,4.5%,수입 맥주 프루티드 람빅,FUNK FACTORY GEUZERIA,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/90.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5_%E1%84%87%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%86%A8%E1%84%87%E1%85%A6%E1%84%85%E1%85%B5_%E1%84%86%E1%85%B5%E1%84%8B%E1%85%A5%E1%84%8E%E1%85%B3.png,559.0
495,블라드 더 임파일러,10.3%,수입 맥주 와일드 에일,CASCADE BREWING,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/89.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5_%E1%84%87%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A1%E1%84%83%E1%85%B3_%E1%84%83%E1%85%A5_%E1%84%8B%E1%85%B5%E1%86%B7%E1%84%91%E1%85%A1%E1%84%8B%E1%85%B5%E1%86%AF%E1%84%85%E1%85%A5.png,559.0
496,브어,6.0%,수입 맥주 와일드 에일,TOMMIE SJEF WILD ALES,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/88.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5_%E1%84%87%E1%85%B3%E1%84%8B%E1%85%A5.png,559.0
497,벨벳 매그넘 4 - 코코넛 마카다미아 스퀘어즈,15.0%,수입 맥주 임페리얼 스타우트,OTHER HALF BREWING COMPANY INC,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/87._%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5_%E1%84%86%E1%85%A2%E1%84%80%E1%85%B3%E1%84%82%E1%85%A5%E1%86%B7_4-%E1%84%8F%E1%85%A9%E1%84%8F%E1%85%A9%E1%84%82%E1%85%A5%E1%86%BA_%E1%84%86%E1%85%A1%E1%84%8F%E1%85%A1%E1%84%83%E1%85%A1%E1%84%86%E1%85%B5%E1%84%8B%E1%85%A1_%E1%84%89%E1%85%B3%E1%84%8F%E1%85%B0%E1%84%8B%E1%85%A5%E1%84%8C%E1%85%B3.png,559.0
498,버버닉 플래그,11.1%,수입 맥주 와일드 에일,CASCADE BREWING,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/84._%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5_%E1%84%87%E1%85%A5%E1%84%87%E1%85%A5%E1%84%82%E1%85%B5%E1%86%A8-%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%80%E1%85%B3.png,559.0
499,버를리너 플람부스 노이어,4.2%,수입 맥주 베를리너 바이세,BRASSERIE DUNHAM,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/83.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5_%E1%84%87%E1%85%A5%E1%84%85%E1%85%B3%E1%86%AF%E1%84%85%E1%85%B5%E1%84%82%E1%85%A5_%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A1%E1%86%B7%E1%84%87%E1%85%AE%E1%84%89%E1%85%B3_%E1%84%82%E1%85%A9%E1%84%8B%E1%85%B5%E1%84%8B%E1%85%A5.png,559.0
500,밸리 플로라,10.0%,수입 맥주 프루트 비어,CASCADE BREWING,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/82.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5_%E1%84%87%E1%85%A2%E1%86%AF%E1%84%85%E1%85%B5_%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A9%E1%84%85%E1%85%A1.png,559.0
501,미드나이트 리플랙션,3.5%,수입 맥주 세종,UPRIGHT BREWING COMPANY,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/80.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5_%E1%84%86%E1%85%B5%E1%84%83%E1%85%B3%E1%84%82%E1%85%A1%E1%84%8B%E1%85%B5%E1%84%90%E1%85%B3-%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%86%A8%E1%84%89%E1%85%A7%E1%86%AB.png,559.0
